_id,District,Name (English),Name (Chinese),School Type,Level,Address,Phone,Email,Country,Link
{'$oid': '1b4f11bb7393db93da4e4aa2'},Tsuen Wan,YCH Lim Por Yen Secondary School,仁濟醫院林百欣中學,Aided,Secondary,No.145-165 Standard Secondary School Tsuen King Circuit Tsuen Wan,24937258,info@ychlpyss.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=254&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D16
{'$oid': '47c7ac361024ef8d85e75494'},Tuen Mun,Baptist Wing Lung Secondary School,浸信會永隆中學,Aided,Secondary,"Tai Hing Gardens, Phase II, 6A Ho Hing Circuit, Tuen Mun, N.T.",24643638,bwlss@bwlss.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=162&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D17
{'$oid': 'aa53924c4edfa171954043e8'},Tuen Mun,Carmel Bunnan Tong Memorial Secondary School,迦密唐賓南紀念中學,Aided,Secondary,Wu King Estate Tuen Mun,24651585,mail@cbt.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=147&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D17
{'$oid': '60c735b7c338a1ca9b850ac2'},Tuen Mun,CCC Hoh Fuk Tong College,中華基督教會何福堂書院,Aided,Secondary,"28 Castle Peak Road, San Hui Tuen Mun",24596354,hft-mail@hftc.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=440&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D17
{'$oid': 'a55b0b9c61378cf65e862cfe'},Tuen Mun,Christian Alliance College,宣道中學,Aided,Secondary,11 Leung Choi Lane Tuen Mun,24692080,cac@cactm.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=410&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D17
{'$oid': '00932650d3e86858c61f903a'},Tuen Mun,Christian Alliance S. C. Chan Memorial College,香港九龍塘基督教中華宣道會陳瑞芝紀念中學,Aided,Secondary,"7 Yau Oi Road, Yau Oi Estate, Tuen Mun",24591166,info@scc.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=376&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D17
{'$oid': 'b9682f58cd9774a040fb763e'},Tuen Mun,Lui Cheung Kwong Lutheran College,路德會呂祥光中學,Aided,Secondary,On Ting Estate Tuen Mun,24503618,lckoffice@lck.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=202&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D17
{'$oid': 'b7bfa2215e0afa30416b5901'},Tuen Mun,Madam Lau Kam Lung Secondary School of Miu Fat Buddhist Monastery,妙法寺劉金龍中學,Aided,Secondary,"22 Castle Peak Road, Lam Tei, Tuen Mun",24619566,office@lkl.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=218&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D17
{'$oid': '71bd8a7240642b103cecd86f'},Tuen Mun,Po Leung Kuk Centenary Li Shiu Chung Memorial College,保良局百周年李兆忠紀念中學,Aided,Secondary,Tai Hing Estate Tuen Mun,24623945,office@plkc.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=5&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D17
{'$oid': 'aec0b681c3976233f6bc422a'},Tuen Mun,Po Leung Kuk Tang Yuk Tien College,保良局董玉娣中學,Aided,Secondary,"Estate Secondary School No. 4, Wu King Estate, Tuen Mun, N.T.",24631766,email@plktytc.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=8&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D17
{'$oid': '30cc6f5112b7e1c4e92a140d'},Tuen Mun,Semple Memorial Secondary School,深培中學,Aided,Secondary,18 Siu Lun Street Tuen Mun,24524702,info@semple.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=270&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D17
{'$oid': '4fe9d215f6af3abb9e410832'},Tuen Mun,Shun Tak Fraternal Association Leung Kau Kui College,順德聯誼總會梁銶琚中學,Aided,Secondary,"Estate Secondary School No. 6, On Ting Estate Area 13, Tuen Mun, New Territories",24580766,info@lkkc.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=324&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D17
{'$oid': '06431d21260d09aacd6e2b81'},Tuen Mun,Shun Tak Fraternal Association Tam Pak Yu College,順德聯誼總會譚伯羽中學,Aided,Secondary,"9, Yau Oi Road, Yau Oi Estate Tuen Mun",24501402,info@tpyc.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=325&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D17
{'$oid': '6309f200a4846b86b28ecb19'},Tuen Mun,South Tuen Mun Government Secondary School,南屯門官立中學,Gov't,Secondary,"218 Wu Shan Road, Tuen Mun",24045506,stmgss@edb.gov.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=231&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D17
{'$oid': 'ad6f90e5a483e6b89ac0af93'},Tuen Mun,Stewards MKMCF Ma Ko Pan Memorial College,馬錦明慈善基金馬可賓紀念中學,Aided,Secondary,"17 Shek Pai Tau Road, Tuen Mun, N.T.",24077440,mkpcollege@makopan.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=210&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D17
{'$oid': 'e8f5f74d6196d617ec297057'},Tuen Mun,Tsung Tsin College,崇真書院,Aided,Secondary,9 Leung Choi Lane Tuen Mun,35076400,ttc@ttc.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=44&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D17
{'$oid': 'bb8b5e028e746255a979c708'},Tuen Mun,Tuen Mun Government Secondary School,屯門官立中學,Gov't,Secondary,393 Castle Peak Road NT,24580459,enquiry@mail.tmgss.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=345&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D17
{'$oid': '5d7fdf98af097827f20f34a4'},Tuen Mun,TWGHs Sun Hoi Directors' College,東華三院辛亥年總理中學,Aided,Secondary,"Wu King Estate, Tuen Mun, NT",24645220,mail@shd.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=77&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D17
{'$oid': 'f7c72945ace9f4709153b04f'},Tuen Mun,Yan Oi Tong Chan Wong Suk Fong Memorial Secondary School,仁愛堂陳黃淑芳紀念中學,Aided,Secondary,"No. 8, Wong Yin Street, Tuen Mun, N.T.",24666802,mail@yotcwsf.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=249&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D17
{'$oid': '87ac5fe2346c2fc29c12aff7'},Tuen Mun,Yan Oi Tong Tin Ka Ping Secondary School,仁愛堂田家炳中學,Aided,Secondary,"Shan King Estate, Tuen Mun, N.T. , Hong Kong",24665270,office@yottkp.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=250&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D17
{'$oid': 'ca22a886371656968494ae9a'},Yuen Long,Chinese Y.M.C.A. Secondary School,中華基督教青年會中學,DSS,Secondary,"Tin Fu Court Area 102, Tin Shui Wai",25408650,school@cymcass.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=454&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D18
{'$oid': '816fe4cf8df54e5dec831de3'},Yuen Long,ELCHK Lutheran Academy,基督教香港信義會宏信書院,DSS,Secondary,"25 Lam Hau Tsuen Road, Yuen Long, New Territories",82082092,info@luac.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=136&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D18
{'$oid': 'cd6fab307a3ed1dcc9fc63db'},Yuen Long,HKFYG Lee Shau Kee College,香港青年協會李兆基書院,DSS,Secondary,"12 Tin Kwai Road, Tin Shui Wai, Yuen Long, N.T.",21461128,hlc@hlc.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=380&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D18
